Date,Open,High,Low,Close,Volume
2019/8/28,2901.629883,2905.439941,2887.01001,2893.76001,183100
2019/8/29,2896,2898.600098,2878.590088,2890.919922,178600
2019/8/30,2907.379883,2914.580078,2874.100098,2886.23999,194000
2019/9/2,2886.941895,2928.479004,2883.681885,2924.105957,202800
2019/9/3,2925.939941,2930.149902,2915.199951,2930.149902,189000
2019/9/4,2927.75,2957.409912,2925.879883,2957.409912,225500
2019/9/5,2972.659912,3015.840088,2972.659912,2985.860107,305400
2019/9/6,2996.620117,2999.939941,2981.600098,2999.600098,216800
2019/9/9,3023.780029,3026.23999,3005.689941,3024.73999,243400
2019/9/10,3027.409912,3027.409912,3005.379883,3021.199951,240000
2019/9/11,3029.929932,3030.560059,3004.219971,3008.810059,229800
2019/9/12,3016.629883,3033.469971,3005.189941,3031.23999,197000
2019/9/16,3041.919922,3042.929932,3020.050049,3030.75,221900
2019/9/17,3023.709961,3023.709961,2970.570068,2978.120117,223300
2019/9/18,2984.080078,2996.399902,2982.399902,2985.659912,168000
2019/9/19,2992.919922,2999.280029,2975.399902,2999.280029,162700
2019/9/20,3004.810059,3011.340088,2996.189941,3006.449951,182100
2019/9/23,2998.399902,2998.399902,2960.830078,2977.080078,168100
2019/9/24,2979.47998,3002.899902,2973.76001,2985.340088,163900
2019/9/25,2977.669922,2977.669922,2955.429932,2955.429932,168500
2019/9/26,2964.47998,2970.040039,2928.26001,2929.090088,188900
2019/9/27,2929.48999,2939.080078,2920.929932,2932.169922,132900
2019/9/30,2927.919922,2936.47998,2905.189941,2905.189941,116600
2019/10/8,2905.76001,2933.02002,2905.76001,2913.570068,125500
2019/10/9,2902.080078,2924.860107,2891.540039,2924.860107,130400
2019/10/10,2923.709961,2949.23999,2918.22998,2947.709961,134200
2019/10/11,2954.820068,2980.790039,2943.01001,2973.659912,161200
2019/10/14,2993.959961,3026.379883,2989.810059,3007.879883,208600
2019/10/15,3005.659912,3005.659912,2986.300049,2991.050049,155400
2019/10/16,2992.610107,3010.419922,2975.919922,2978.709961,149900
2019/10/17,2979.98999,2986.719971,2969.570068,2977.330078,122500
2019/10/18,2982.340088,2987.199951,2933.23999,2938.139893,150000
2019/10/21,2933.899902,2940.320068,2917.689941,2939.620117,132500
2019/10/22,2945.600098,2954.639893,2934.389893,2954.379883,117500
2019/10/23,2952.969971,2957.300049,2934.629883,2941.620117,123800
2019/10/24,2944.01001,2953.040039,2927.060059,2940.919922,126500
2019/10/25,2940.469971,2958.23999,2920.52002,2954.929932,136900
2019/10/28,2958.689941,2980.129883,2956.959961,2980.050049,173700
2019/10/29,2979.040039,2979.040039,2954.179932,2954.179932,166100
2019/10/30,2949.459961,2953.300049,2934.830078,2939.320068,158800
2019/10/31,2944.840088,2946.75,2923.52002,2929.060059,161600
2019/11/1,2924.340088,2959.830078,2917.149902,2958.199951,159900
2019/11/4,2964.580078,2983.060059,2964.580078,2975.48999,167200
2019/11/5,2977.699951,3008.310059,2968.030029,2991.560059,179900
2019/11/6,2992.040039,2995.560059,2969.719971,2978.600098,165300
2019/11/7,2978.149902,2988.959961,2969.120117,2978.709961,137000
2019/11/8,2993.97998,2998.76001,2962.840088,2964.179932,149700
2019/11/11,2949.959961,2949.959961,2906.77002,2909.969971,157900
2019/11/12,2913,2918.300049,2891.51001,2914.820068,129700
2019/11/13,2913.02002,2913.860107,2893.969971,2905.23999,129800
2019/11/14,2907.73999,2917.370117,2899.620117,2909.870117,129100
2019/11/15,2911.350098,2917.830078,2891.199951,2891.340088,135500
2019/11/18,2889.550049,2911.379883,2884.090088,2909.199951,124400
2019/11/19,2904.280029,2933.98999,2902.860107,2933.98999,135400
2019/11/20,2928.110107,2930.48999,2907.419922,2911.050049,137400
2019/11/21,2902.550049,2910.360107,2891.530029,2903.639893,123500
2019/11/22,2906.23999,2925.02002,2873.98999,2885.290039,158600
2019/11/25,2885.610107,2906.610107,2880.649902,2906.169922,178600
2019/11/26,2912.52002,2915.040039,2897.929932,2907.060059,170000
2019/11/27,2905.399902,2914.48999,2893.419922,2903.189941,133900
2019/11/28,2902.364014,2909.840088,2883.434082,2889.693115,119500
2019/11/29,2885.969971,2892.389893,2858.580078,2871.97998,122600
2019/12/2,2874.449951,2888.889893,2870.23999,2875.810059,128800
2019/12/3,2869.879883,2884.860107,2857.320068,2884.699951,123800
2019/12/4,2876.907959,2882.498047,2869.422119,2878.115967,125500
2019/12/5,2886.516113,2902.001953,2885.080078,2899.468994,143200
2019/12/6,2902.278076,2912.013916,2894.750977,2912.013916,134100
2019/12/9,2914.458008,2919.589111,2905.25,2914.478027,160800
2019/12/10,2908.944092,2919.200928,2902.790039,2917.315918,170100
2019/12/11,2922.602051,2928.256104,2915.000977,2924.416992,165500
2019/12/12,2926.342041,2926.342041,2913.476074,2915.697998,151800
2019/12/13,2937.775879,2969.980957,2935.849121,2967.676025,212000
2019/12/16,2970.968994,2984.641113,2958.706055,2984.393066,211900
2019/12/17,2985.261963,3039.383057,2982.496094,3022.422119,293000
2019/12/18,3021.466064,3033.233887,3011.720947,3017.043945,244100
2019/12/19,3017.153076,3021.417969,3007.991943,3017.065918,208600
2019/12/20,3019.639893,3027.483887,3002.26001,3004.937988,215100
2019/12/23,2999.035889,3009.337891,2960.435059,2962.750977,205700
2019/12/24,2965.825928,2983.819092,2960.684082,2982.680908,163000
2019/12/25,2980.427979,2988.291992,2970.656982,2981.881104,175700
2019/12/26,2981.249023,3007.35498,2980.396973,3007.35498,182400
2019/12/27,3006.852051,3036.113037,3003.631104,3005.035889,247100
2019/12/30,2998.168945,3041.396973,2983.343994,3040.023926,248100
2019/12/31,3036.385986,3051.677002,3030.511963,3050.124023,217400
2020/1/2,3066.335938,3098.100098,3066.335938,3085.197998,292500
2020/1/3,3089.021973,3093.819092,3074.518066,3083.785889,261500
2020/1/6,3070.908936,3107.202881,3065.309082,3083.407959,312600
2020/1/7,3085.488037,3105.450928,3084.329102,3104.802002,276600
2020/1/8,3094.239014,3094.239014,3059.131104,3066.893066,297900
2020/1/9,3082.639893,3097.329102,3080.131104,3094.88208,243400
2020/1/10,3102.293945,3105.225098,3081.395996,3092.291016,210400
2020/1/13,3091.49292,3115.570068,3075.384033,3115.570068,210600
2020/1/14,3120.666992,3127.168945,3105.60498,3106.820068,230000
2020/1/15,3103.169922,3107.939941,3082.040039,3090.040039,202300
2020/1/16,3095.733887,3096.37207,3070.884033,3074.081055,203400
2020/1/17,3081.464111,3091.951904,3067.25293,3075.496094,190300
2020/1/20,3082.113037,3096.311035,3070.47998,3095.787109,210500
2020/1/21,3085.790039,3085.790039,3051.22998,3052.139893,234800
2020/1/22,3038.487061,3069.25293,3006.268066,3060.754883,223900
2020/1/23,3037.951904,3045.041016,2955.345947,2976.528076,272800
2020/2/3,2716.697998,2766.576904,2716.697998,2746.605957,215900
2020/2/4,2685.269043,2786.164063,2685.269043,2783.288086,364000
2020/2/5,2792.371094,2842.74292,2778.864014,2818.087891,309800
2020/2/6,2826.889893,2876.590088,2807.610107,2866.51001,316400
2020/2/7,2858.929932,2875.959961,2838.77002,2875.959961,309500
2020/2/10,2860.499023,2891.8479,2851.050049,2890.488037,294900
2020/2/11,2894.540039,2913.820068,2882.23999,2901.669922,269200
2020/2/12,2895.555908,2926.898926,2892.424072,2926.898926,248700
2020/2/13,2927.144043,2935.406006,2901.24292,2906.073975,274800
2020/2/14,2899.865967,2926.943115,2899.573975,2917.008057,250700
2020/2/17,2924.990967,2983.636963,2924.990967,2983.62207,313200
2020/2/18,2981.409912,2990.600098,2960.774902,2984.971924,311700
2020/2/19,2979.521973,2998.271973,2971.822021,2975.4021,315100
2020/2/20,2981.879883,3031.371094,2968.445068,3030.154053,345700
2020/2/21,3022.246094,3058.897949,3020.141113,3039.668945,364600
2020/2/24,3027.893066,3042.181885,3007.355957,3031.23291,370400
2020/2/25,2982.070068,3016.946045,2943.717041,3013.050049,441600
2020/2/26,2978.419922,3028.780029,2974.939941,2987.928955,469000
2020/2/27,2992.48999,3009.459961,2980.47998,2991.330078,350500
2020/2/28,2924.641113,2948.125977,2878.543945,2880.303955,401200
2020/3/2,2899.310059,2982.50708,2899.310059,2970.930908,367300
2020/3/3,3006.888916,3026.842041,2976.623047,2992.896973,410100
2020/3/4,2981.805908,3012.003906,2974.35791,3011.666016,353300
2020/3/5,3036.155029,3074.25708,3022.926025,3071.677002,445400
2020/3/6,3039.939941,3052.444092,3029.462891,3034.510986,362100
2020/3/9,2987.180908,2989.205078,2940.714111,2943.291016,414600
2020/3/10,2918.935059,3000.295898,2904.799072,2996.761963,393300
2020/3/11,3001.761963,3010.029053,2968.51709,2968.51709,352500
2020/3/12,2936.016113,2944.465088,2906.283936,2923.486084,307800
2020/3/13,2804.231934,2910.881104,2799.983887,2887.427002,366500
2020/3/16,2897.301025,2898.034912,2784.662109,2789.253906,351900
2020/3/17,2796.283936,2826.906982,2715.220947,2779.641113,306100
2020/3/18,2792.322021,2815.874023,2728.756104,2728.756104,291200
2020/3/19,2719.406006,2736.820068,2646.804932,2702.129883,302300
2020/3/20,2727.019043,2751.895996,2702.49292,2745.61792,252000
2020/3/23,2677.590088,2703.330078,2656.5,2660.169922,249800
2020/3/24,2703.019043,2723.406982,2667.133057,2722.437988,257000
2020/3/25,2775.302979,2788.63501,2757.802002,2781.591064,273100
2020/3/26,2761.895996,2788.503906,2753.427979,2764.910889,234100
2020/3/27,2792.983887,2805.548096,2771.756104,2772.202881,240800
2020/3/30,2739.718994,2759.099121,2723.053955,2747.214111,239700
2020/3/31,2767.306885,2771.167969,2743.11499,2750.295898,218600
2020/4/1,2743.541016,2773.364014,2731.079102,2734.521973,217300
2020/4/2,2720.228027,2780.637939,2719.904053,2780.637939,217900
2020/4/3,2773.575928,2780.586914,2754.072998,2763.987061,200800
2020/4/7,2806.968018,2823.2771,2801.839111,2820.762939,270200
2020/4/8,2805.916992,2823.214111,2800.295898,2815.368896,243500
2020/4/9,2825.839111,2832.39502,2820.433105,2825.904053,238200
2020/4/10,2827.187012,2833.014893,2789.976074,2796.631104,233500
2020/4/13,2784.5979,2792.891113,2774.081055,2783.048096,177100
2020/4/14,2794.801025,2827.298096,2789.427979,2827.282959,202700
2020/4/15,2826.662109,2829.75,2808.704102,2811.174072,205600
2020/4/16,2798.429932,2823.337891,2796.839111,2819.935059,203000
2020/4/17,2835.558105,2854.959961,2830.021973,2838.495117,245700
2020/4/20,2840.408936,2852.98999,2833.261963,2852.552979,211800
2020/4/21,2842.237061,2842.237061,2808.020996,2827.012939,233200
2020/4/22,2814.065918,2843.97998,2808.481934,2843.97998,217300
2020/4/23,2850.51001,2853.635986,2835.895996,2838.499023,248800
2020/4/24,2834.938965,2834.938965,2802.499023,2808.529053,235200
2020/4/27,2812.241943,2832.666016,2802.958008,2815.495117,210100
2020/4/28,2819.990967,2821.745117,2758.246094,2810.023926,253900
2020/4/29,2801.383057,2831.763916,2800.738037,2822.441895,202100
2020/4/30,2832.384033,2865.590088,2832.384033,2860.082031,242500
2020/5/6,2831.633057,2879.262939,2830.654053,2878.139893,249800
2020/5/7,2876.4729,2882.021973,2864.581055,2871.522949,226700
2020/5/8,2882.709961,2903.800049,2879.199951,2895.340088,226800
2020/5/11,2901.570068,2914.280029,2884.379883,2894.800049,225100
2020/5/12,2894.616943,2897.9021,2871.22998,2891.555908,197100
2020/5/13,2882.955078,2900.259033,2875.534912,2898.050049,185100
2020/5/14,2887.058105,2887.058105,2869.183105,2870.342041,197800
2020/5/15,2880.707031,2884.219971,2863.370117,2868.458984,189000
2020/5/18,2872.523926,2889.97998,2862.270996,2875.417969,226000
2020/5/19,2897.687012,2900.218994,2887.576904,2898.575928,197200
2020/5/20,2896.466064,2896.466064,2876.177002,2883.738037,210500
2020/5/21,2890.720947,2891.518066,2864.207031,2867.924072,203500
2020/5/22,2863.045898,2863.045898,2808.018066,2813.764893,209100
2020/5/25,2816.23999,2821.5,2802.469971,2817.969971,172900
2020/5/26,2827.896973,2848.336914,2825.900879,2846.547119,174600
2020/5/27,2847.320068,2848.99707,2831.927979,2836.803955,198100
2020/5/28,2838.207031,2861.924072,2820.145996,2846.221924,207500
2020/5/29,2835.583984,2855.375977,2829.626953,2852.351074,206800
2020/6/1,2871.964111,2917.150879,2871.964111,2915.430908,260200
2020/6/2,2916.316895,2926.358887,2909.12793,2921.397949,256100
2020/6/3,2930.391113,2942.76001,2922.660889,2923.371094,255700
2020/6/4,2931.837891,2932.968018,2910.751953,2919.250977,226600
2020/6/5,2923.188965,2930.799072,2909.11792,2930.799072,217400
2020/6/8,2941.981934,2950.065918,2934.209961,2937.770996,231100
2020/6/9,2939.534912,2957.118896,2932.938965,2956.112061,209000
2020/6/10,2951.278076,2951.330078,2934.843018,2943.75293,207900
2020/6/11,2939.791016,2952.650879,2912.193115,2920.896973,233700
2020/6/12,2876.802979,2930.254883,2872.616943,2919.740967,236000
2020/6/15,2908.280029,2922.540039,2890.030029,2890.030029,243200
2020/6/16,2912.830078,2931.780029,2909.129883,2931.75,223300
2020/6/17,2932.669922,2936.620117,2919.040039,2935.870117,234700
2020/6/18,2929.879883,2942.899902,2920.110107,2939.320068,258700
2020/6/19,2938.790039,2973.320068,2935.820068,2967.629883,264300
2020/6/22,2966.900879,2983.437988,2959.034912,2965.271973,267900
2020/6/23,2960.887939,2972.403076,2949.846924,2970.620117,225200
2020/6/24,2972.98291,2982.943115,2971.224121,2979.551025,213200
2020/6/29,2973.075928,2977.912109,2951.77002,2961.516113,220600
2020/6/30,2965.10498,2990.824951,2965.10498,2984.674072,215000
2020/7/1,2991.180908,3026.186035,2984.983887,3025.980957,273300
2020/7/2,3023.718994,3092.443115,3021.674072,3090.569092,391100
2020/7/3,3103.995117,3152.812988,3103.995117,3152.812988,458800
2020/7/6,3187.839111,3337.271973,3187.839111,3332.881104,643900
2020/7/7,3380.954102,3407.081055,3336.241943,3345.336914,657800
2020/7/8,3337.552002,3421.531006,3327.706055,3403.439941,587100
2020/7/9,3403.48291,3456.971924,3393.637939,3450.593994,620000
2020/7/10,3418.935059,3433.108887,3372.50708,3383.322021,556100
2020/7/13,3379.386963,3458.791016,3369.038086,3443.285889,558000
2020/7/14,3435.023926,3451.221924,3366.083008,3414.618896,543200
2020/7/15,3422.077881,3432.450928,3345.749023,3361.303955,492000
2020/7/16,3356.358887,3373.531982,3209.727051,3210.099121,490600
2020/7/17,3214.4021,3252.779053,3181.274902,3214.128906,359700
2020/7/20,3243.910889,3314.148926,3220.684082,3314.148926,418600
2020/7/21,3330.547119,3336.678955,3300.572021,3320.89502,359300
2020/7/22,3315.181885,3381.976074,3311.785889,3333.164063,393300
2020/7/23,3306.148926,3336.300049,3257.826904,3325.110107,407000
2020/7/24,3310.64502,3319.126953,3184.965088,3196.768066,427100
2020/7/27,3210.385986,3221.985107,3174.657959,3205.227051,299300
2020/7/28,3226.133057,3245.297119,3208.493896,3227.959961,289400
2020/7/29,3221.988037,3294.552002,3209.98999,3294.552002,324900
2020/7/30,3299.572021,3312.450928,3282.162109,3286.822021,340700
2020/7/31,3280.795898,3333.785889,3261.614014,3310.00708,353800
2020/8/3,3332.183105,3368.103027,3327.677002,3367.966064,407500
2020/8/4,3376.439941,3391.070068,3352.5,3371.689941,442300
2020/8/5,3363.330078,3383.639893,3333.879883,3377.560059,385800
2020/8/6,3380.76001,3392.699951,3334.330078,3386.459961,415300
2020/8/7,3370.587891,3374.133057,3307.712891,3354.034912,403900
2020/8/10,3341.528076,3399.931885,3335.042969,3379.251953,381400
2020/8/11,3379.487061,3409.059082,3336.094971,3340.290039,400500
2020/8/12,3327.49292,3335.729004,3263.264893,3319.266113,378300
2020/8/13,3328.175049,3338.1521,3309.462891,3320.726074,324300
2020/8/14,3315.668945,3362.0271,3302.736084,3360.099121,306000
2020/8/17,3373.9021,3450.898926,3369.374023,3438.801025,434600
2020/8/18,3441.934082,3456.720947,3432.639893,3451.089111,380700
2020/8/19,3444.564941,3454.460938,3406.164063,3408.128906,405700
2020/8/20,3385.965088,3394.556885,3352.7771,3363.898926,335600
2020/8/21,3380.227051,3393.917969,3358.000977,3380.683105,287500
2020/8/24,3391.113037,3396.565918,3368.025879,3385.637939,266200
2020/8/25,3392.879883,3408.870117,3364.159912,3373.577881,277100
2020/8/26,3371.808105,3382.603027,3320.135986,3329.739014,294500
2020/8/27,3333.48999,3351.830078,3312.98999,3350.110107,237100
2020/8/28,3346.289063,3405.876953,3339.648926,3403.806885,271300
2020/8/31,3416.550049,3442.736084,3395.468018,3395.677979,323500
2020/9/1,3389.741943,3410.606934,3381.710938,3410.606934,247000
2020/9/2,3420.468994,3421.395996,3377.210938,3404.802002,261500
2020/9/3,3404.031982,3425.628906,3374.262939,3384.980957,255300
2020/9/4,3336.407959,3360.105957,3328.552002,3355.366943,221600
2020/9/7,3349.917969,3368.245117,3285.633057,3292.591064,260600
2020/9/8,3301.217041,3324.393066,3276.443115,3316.416992,271100
2020/9/9,3280.99707,3289.61499,3238.561035,3254.62793,351500
2020/9/10,3282.231934,3285.4729,3227.644043,3234.822998,312500
2020/9/11,3225.783936,3262.498047,3220.535889,3260.345947,221700
2020/9/14,3275.917969,3283.532959,3261.147949,3278.813965,213900
2020/9/15,3277.12793,3297.689941,3263.751953,3295.679932,197700
2020/9/16,3293.167969,3302.456055,3271.074951,3283.924072,200400
2020/9/17,3277.323975,3290.408936,3248.499023,3270.435059,202900
2020/9/18,3270.910889,3338.323975,3268.525879,3338.090088,256300
2020/9/21,3348.898926,3350.589111,3313.071045,3316.935059,216500
2020/9/22,3290.666016,3320.228027,3265.702881,3274.302002,214000
2020/9/23,3278.835938,3289.761963,3264.891113,3279.710938,169200
2020/9/24,3262.878906,3265.344971,3221.237061,3223.176025,206700
2020/9/25,3234.374023,3239.466064,3208.034912,3219.417969,164800
2020/9/28,3224.977051,3238.183105,3210.893066,3217.534912,156000
2020/9/29,3231.85498,3242.793945,3219.790039,3224.358887,151300
2020/9/30,3232.709961,3244.913086,3202.343994,3218.052002,153500
2020/10/9,3262.611084,3280.511963,3260.187012,3272.075928,188300
2020/10/12,3287.327881,3359.153076,3286.111084,3358.465088,259600
2020/10/13,3353.121094,3361.832031,3334.499023,3359.75,204900
2020/10/14,3353.625,3353.625,3332.964111,3340.778076,198700
2020/10/15,3342.922119,3354.577881,3330.000977,3332.183105,191000
2020/10/16,3334.457031,3348.954102,3319.110107,3336.35791,194300
2020/10/19,3351.100098,3371.090088,3307.840088,3312.669922,212300
2020/10/20,3307.149902,3328.100098,3293.77002,3328.100098,165100
2020/10/21,3332.149902,3332.149902,3304.169922,3325.02002,177600
2020/10/22,3315.820068,3320.879883,3281.370117,3312.5,165900
2020/10/23,3308.157959,3326.049072,3276.620117,3277.99707,174200
2020/10/26,3258.702881,3264.446045,3226.602051,3251.118896,167700
2020/10/27,3240.73999,3258.336914,3235.543945,3254.315918,149100
2020/10/28,3256.219971,3275.870117,3238.379883,3269.23999,173200
2020/10/29,3235.76001,3289.77002,3231.120117,3272.72998,184700
2020/10/30,3278.631104,3279.855957,3219.422119,3224.532959,230200
2020/11/2,3228.715088,3242.803955,3209.908936,3225.120117,226800
2020/11/3,3239.805908,3278.381104,3237.854004,3271.073975,215300
2020/11/4,3273.433105,3286.621094,3254.111084,3277.439941,188500
2020/11/5,3305.580078,3320.407959,3291.600098,3320.133057,226800
2020/11/6,3326.465088,3326.465088,3292.150879,3312.158936,234900
2020/11/9,3329.428955,3380.823975,3329.428955,3373.72998,310200
2020/11/10,3387.62207,3387.62207,3346.172119,3360.148926,278700
2020/11/11,3354.024902,3365.835938,3339.041016,3342.202881,271200
2020/11/12,3344.459961,3350.280029,3329.48999,3338.679932,216500
2020/11/13,3327.229004,3327.229004,3291.643066,3310.10498,227900
2020/11/16,3325.621094,3346.968994,3313.646973,3346.968994,279600
2020/11/17,3347.149902,3347.699951,3323.949951,3339.899902,283600
2020/11/18,3337.332031,3358.894043,3333.991943,3347.302979,287500
2020/11/19,3339.085938,3367.333008,3330.449951,3363.087891,253300
2020/11/20,3359.600098,3380.149902,3356.310059,3377.72998,261300
2020/11/23,3384.100098,3431.649902,3377.98999,3414.48999,373900
2020/11/24,3407.408936,3413.926025,3396.243896,3402.822998,301000
2020/11/25,3417.514893,3423.485107,3362.326904,3362.326904,322100
2020/11/26,3360.061035,3371.454102,3344.281982,3369.73291,255900
2020/11/27,3373.843018,3408.306885,3364.491943,3408.306885,280600
2020/11/30,3418.159912,3456.73999,3391.76001,3391.76001,385000
2020/12/1,3388.98999,3457.639893,3386.909912,3451.939941,316200
2020/12/2,3453.518066,3465.729004,3435.871094,3449.381104,312800
2020/12/3,3448.540039,3452.160889,3428.803955,3442.135986,298500
2020/12/4,3436.729004,3448.404053,3417.048096,3444.581055,256300
2020/12/7,3446.647949,3449.577881,3414.313965,3416.604004,254500
2020/12/8,3417.689941,3428.659912,3403.030029,3410.179932,226900
2020/12/9,3416.077881,3422.535889,3371.916016,3371.964111,260700
2020/12/10,3365.730957,3384.887939,3357.75293,3373.275879,247300
2020/12/11,3381.008057,3383.177979,3325.172119,3347.190918,298600
2020/12/14,3349.533936,3371.128906,3338.625977,3369.120117,239800
2020/12/15,3366.580078,3373.560059,3348.419922,3367.22998,225700
